time;gFx;gFy;gFz;TgF
2,202000;0,2824;0,9579;-0,0520;1,000
2,208000;0,2866;0,9611;-0,0493;1,004
2,210000;0,2829;0,9547;-0,0506;0,997
2,214000;0,2875;0,9587;-0,0481;1,002
2,218000;0,2824;0,9545;-0,0445;0,996
2,225000;0,2871;0,9569;-0,0469;1,000
2,227000;0,2878;0,9613;-0,0471;1,005
2,230000;0,2846;0,9572;-0,0447;1,000
2,234000;0,2834;0,9572;-0,0410;0,999
2,239000;0,2878;0,9582;-0,0413;1,001
2,244000;0,2875;0,9650;-0,0371;1,008
2,247000;0,2866;0,9540;-0,0403;0,997
2,251000;0,2861;0,9606;-0,0403;1,003
2,254000;0,2832;0,9562;-0,0374;0,998
2,262000;0,2836;0,9577;-0,0384;1,000
2,263000;0,2883;0,9552;-0,0420;0,999
2,267000;0,2868;0,9567;-0,0386;1,000
2,270000;0,2895;0,9562;-0,0347;1,000
2,275000;0,2871;0,9567;-0,0393;1,000
2,278000;0,2875;0,9555;-0,0381;0,999
2,282000;0,2861;0,9606;-0,0386;1,003
2,286000;0,2883;0,9569;-0,0454;1,000
2,292000;0,2861;0,9604;-0,0467;1,003
2,294000;0,2856;0,9545;-0,0525;0,998
2,298000;0,2856;0,9565;-0,0518;1,000
2,301000;0,2834;0,9572;-0,0542;1,000
2,306000;0,2846;0,9591;-0,0577;1,002
2,310000;0,2846;0,9594;-0,0591;1,002
2,314000;0,2890;0,9555;-0,0643;1,000
2,318000;0,2885;0,9562;-0,0662;1,001
2,322000;0,2878;0,9569;-0,0662;1,001
2,326000;0,2883;0,9577;-0,0674;1,002
2,330000;0,2929;0,9587;-0,0704;1,005
2,334000;0,2875;0,9567;-0,0679;1,001
2,338000;0,2871;0,9582;-0,0674;1,003
2,342000;0,2858;0,9567;-0,0643;1,001
2,346000;0,2875;0,9604;-0,0684;1,005
2,350000;0,2846;0,9596;-0,0662;1,003
2,353000;0,2861;0,9552;-0,0596;0,999
2,360000;0,2846;0,9596;-0,0601;1,003
2,362000;0,2834;0,9557;-0,0628;0,999
2,366000;0,2915;0,9626;-0,0552;1,007
2,370000;0,2885;0,9562;-0,0537;1,000
2,375000;0,2900;0,9591;-0,0515;1,003
2,378000;0,2853;0,9567;-0,0489;1,000
2,383000;0,2885;0,9587;-0,0432;1,002
2,386000;0,2866;0,9579;-0,0406;1,001
2,390000;0,2907;0,9616;-0,0374;1,005
2,395000;0,2844;0,9589;-0,0303;1,001
2,398000;0,2927;0,9594;-0,0274;1,003
2,402000;0,2888;0,9562;-0,0298;0,999
2,406000;0,2939;0,9609;-0,0230;1,005
2,410000;0,2895;0,9611;-0,0215;1,004
2,414000;0,2885;0,9547;-0,0247;0,998
2,418000;0,2873;0,9589;-0,0247;1,001
2,421000;0,2832;0,9552;-0,0239;0,997
2,427000;0,2829;0,9569;-0,0264;0,998
2,429000;0,2802;0,9550;-0,0291;0,996
2,433000;0,2853;0,9599;-0,0303;1,002
2,438000;0,2770;0,9574;-0,0362;0,997
2,444000;0,2853;0,9535;-0,0352;0,996
2,446000;0,2819;0,9589;-0,0423;1,000
2,449000;0,2856;0,9611;-0,0447;1,004
2,453000;0,2905;0,9587;-0,0474;1,003
2,459000;0,2875;0,9613;-0,0545;1,005
2,462000;0,2934;0,9618;-0,0535;1,007
2,465000;0,2873;0,9591;-0,0540;1,003
2,468000;0,2893;0,9606;-0,0577;1,005
2,472000;0,2922;0,9584;-0,0599;1,004
2,477000;0,2893;0,9567;-0,0557;1,001
2,481000;0,2866;0,9574;-0,0574;1,001
2,484000;0,2817;0,9596;-0,0547;1,002
2,488000;0,2844;0,9594;-0,0550;1,002
2,495000;0,2858;0,9601;-0,0564;1,003
2,499000;0,2866;0,9618;-0,0552;1,005
2,502000;0,2863;0,9582;-0,0518;1,001
2,504000;0,2856;0,9591;-0,0547;1,002
2,509000;0,2858;0,9584;-0,0537;1,002
2,512000;0,2883;0,9587;-0,0520;1,002
2,516000;0,2871;0,9611;-0,0501;1,004
2,520000;0,2834;0,9584;-0,0523;1,001
2,525000;0,2849;0,9569;-0,0513;1,000
2,528000;0,2866;0,9574;-0,0493;1,001
2,532000;0,2822;0,9604;-0,0471;1,002
2,536000;0,2849;0,9545;-0,0467;0,997
2,540000;0,2846;0,9587;-0,0432;1,001
2,544000;0,2927;0,9596;-0,0408;1,004
2,548000;0,2871;0,9591;-0,0423;1,002
2,552000;0,2836;0,9584;-0,0406;1,000
2,556000;0,2836;0,9565;-0,0357;0,998
2,560000;0,2856;0,9547;-0,0349;0,997
2,564000;0,2885;0,9594;-0,0320;1,002
2,568000;0,2846;0,9587;-0,0325;1,001
2,572000;0,2875;0,9596;-0,0300;1,002
2,577000;0,2841;0,9560;-0,0293;0,998
2,580000;0,2880;0,9567;-0,0296;1,000
2,584000;0,2883;0,9594;-0,0305;1,002
2,588000;0,2902;0,9591;-0,0396;1,003
2,594000;0,2912;0,9574;-0,0362;1,001
2,596000;0,2907;0,9584;-0,0366;1,002
2,600000;0,2880;0,9589;-0,0388;1,002
2,604000;0,2890;0,9606;-0,0410;1,004
2,611000;0,2880;0,9577;-0,0415;1,001
2,612000;0,2871;0,9562;-0,0440;0,999
2,616000;0,2883;0,9621;-0,0457;1,005
2,620000;0,2836;0,9574;-0,0450;1,000
2,624000;0,2834;0,9604;-0,0528;1,003
2,640000;0,2817;0,9572;-0,0533;0,999
2,644000;0,2841;0,9626;-0,0503;1,005
2,645000;0,2807;0,9569;-0,0567;0,999
2,645000;0,2841;0,9591;-0,0552;1,002
2,648000;0,2829;0,9613;-0,0550;1,004
2,649000;0,2851;0,9572;-0,0542;1,000
2,652000;0,2885;0,9606;-0,0606;1,005
2,656000;0,2822;0,9609;-0,0584;1,003
2,663000;0,2895;0,9587;-0,0574;1,003
2,664000;0,2893;0,9604;-0,0562;1,005
2,668000;0,2883;0,9601;-0,0599;1,004
2,672000;0,2871;0,9596;-0,0606;1,003
2,677000;0,2853;0,9589;-0,0569;1,002
2,679000;0,2856;0,9562;-0,0591;1,000
2,683000;0,2834;0,9591;-0,0594;1,002
2,687000;0,2832;0,9609;-0,0599;1,003
2,692000;0,2807;0,9591;-0,0584;1,001
2,699000;0,2822;0,9579;-0,0611;1,000
2,703000;0,2866;0,9560;-0,0596;1,000
2,707000;0,2797;0,9604;-0,0594;1,002
2,712000;0,2834;0,9562;-0,0574;0,999
2,715000;0,2868;0,9589;-0,0547;1,002
2,719000;0,2844;0,9579;-0,0579;1,001
2,723000;0,2868;0,9596;-0,0603;1,003
2,728000;0,2836;0,9640;-0,0535;1,006
2,731000;0,2866;0,9609;-0,0493;1,004
2,735000;0,2873;0,9591;-0,0498;1,002
2,739000;0,2907;0,9572;-0,0474;1,001
2,750000;0,2915;0,9582;-0,0484;1,003
2,751000;0,2919;0,9550;-0,0476;1,000
2,752000;0,2924;0,9596;-0,0423;1,004
2,756000;0,2895;0,9584;-0,0432;1,002
2,770000;0,2932;0,9584;-0,0420;1,003
2,771000;0,2934;0,9579;-0,0420;1,003
2,772000;0,2917;0,9574;-0,0376;1,002
2,772000;0,2844;0,9543;-0,0369;0,996
2,775000;0,2875;0,9604;-0,0364;1,003
2,780000;0,2866;0,9567;-0,0359;0,999
2,783000;0,2834;0,9587;-0,0371;1,000
2,787000;0,2802;0,9577;-0,0371;0,999
2,791000;0,2795;0,9577;-0,0398;0,998
2,796000;0,2819;0,9589;-0,0425;1,000
2,798000;0,2810;0,9577;-0,0415;0,999
2,803000;0,2761;0,9577;-0,0413;0,998
2,807000;0,2729;0,9572;-0,0435;0,996
2,812000;0,2756;0,9596;-0,0432;0,999
2,815000;0,2773;0,9567;-0,0454;0,997
2,819000;0,2817;0,9604;-0,0471;1,002
2,822000;0,2832;0,9584;-0,0457;1,000
2,827000;0,2841;0,9582;-0,0518;1,001
2,830000;0,2871;0,9604;-0,0520;1,004
2,834000;0,2919;0,9587;-0,0547;1,004
2,838000;0,2856;0,9577;-0,0569;1,001
2,844000;0,2875;0,9582;-0,0591;1,002
2,847000;0,2878;0,9611;-0,0559;1,005
2,851000;0,2844;0,9606;-0,0547;1,003
2,854000;0,2878;0,9547;-0,0545;0,999
2,860000;0,2861;0,9599;-0,0525;1,003
2,863000;0,2878;0,9567;-0,0552;1,001
2,867000;0,2807;0,9567;-0,0513;0,998
2,870000;0,2819;0,9526;-0,0525;0,995
2,876000;0,2802;0,9523;-0,0479;0,994
2,880000;0,2814;0,9579;-0,0467;1,000
2,882000;0,2802;0,9577;-0,0457;0,999
2,886000;0,2839;0,9543;-0,0435;0,997
2,890000;0,2839;0,9616;-0,0420;1,003
2,899000;0,2844;0,9574;-0,0420;1,000
2,900000;0,2853;0,9613;-0,0418;1,004
2,902000;0,2861;0,9587;-0,0408;1,001
2,907000;0,2893;0,9579;-0,0440;1,002
2,918000;0,2890;0,9582;-0,0457;1,002
2,919000;0,2895;0,9621;-0,0481;1,006
2,919000;0,2861;0,9604;-0,0486;1,003
2,923000;0,2814;0,9538;-0,0545;0,996
2,926000;0,2853;0,9589;-0,0584;1,002
2,930000;0,2866;0,9569;-0,0630;1,001
2,934000;0,2841;0,9587;-0,0589;1,002
2,938000;0,2844;0,9579;-0,0677;1,002
2,944000;0,2871;0,9560;-0,0677;1,000
2,946000;0,2836;0,9569;-0,0667;1,000
2,950000;0,2873;0,9572;-0,0738;1,002
2,953000;0,2800;0,9579;-0,0721;1,001
2,958000;0,2853;0,9569;-0,0730;1,001
2,962000;0,2868;0,9552;-0,0738;1,000
2,966000;0,2849;0,9584;-0,0772;1,003
2,969000;0,2863;0,9567;-0,0760;1,002
2,973000;0,2907;0,9606;-0,0809;1,007
2,979000;0,2851;0,9594;-0,0774;1,004
2,982000;0,2885;0,9577;-0,0772;1,003
2,985000;0,2851;0,9589;-0,0799;1,004
2,989000;0,2834;0,9611;-0,0770;1,005
2,994000;0,2839;0,9589;-0,0789;1,003
2,997000;0,2836;0,9611;-0,0787;1,005
3,002000;0,2856;0,9579;-0,0784;1,003
3,005000;0,2841;0,9582;-0,0767;1,002
3,012000;0,2841;0,9577;-0,0752;1,002
3,014000;0,2853;0,9609;-0,0667;1,005
3,018000;0,2866;0,9565;-0,0660;1,001
3,021000;0,2858;0,9589;-0,0665;1,003
3,027000;0,2849;0,9601;-0,0623;1,003
3,039000;0,2851;0,9565;-0,0579;1,000
3,040000;0,2841;0,9623;-0,0545;1,005
3,040000;0,2853;0,9574;-0,0535;1,000
3,057000;0,2824;0,9621;-0,0506;1,004
3,058000;0,2812;0,9579;-0,0476;0,999
3,059000;0,2851;0,9562;-0,0428;0,999
3,059000;0,2858;0,9569;-0,0428;1,000
3,060000;0,2849;0,9584;-0,0391;1,001
3,067000;0,2844;0,9567;-0,0376;0,999
3,068000;0,2844;0,9596;-0,0349;1,001
3,068000;0,2819;0,9582;-0,0318;0,999
3,072000;0,2880;0,9569;-0,0266;1,000
3,079000;0,2839;0,9579;-0,0257;0,999
3,081000;0,2849;0,9587;-0,0257;1,000
3,084000;0,2849;0,9547;-0,0203;0,997
3,089000;0,2858;0,9577;-0,0217;1,000
3,094000;0,2834;0,9572;-0,0220;0,999
3,097000;0,2846;0,9565;-0,0210;0,998
3,101000;0,2822;0,9547;-0,0173;0,996
3,104000;0,2851;0,9572;-0,0217;0,999
3,108000;0,2832;0,9557;-0,0232;0,997
3,113000;0,2888;0,9547;-0,0232;0,998
3,117000;0,2812;0,9562;-0,0298;0,997
3,120000;0,2822;0,9545;-0,0303;0,996
3,124000;0,2819;0,9560;-0,0298;0,997
3,134000;0,2851;0,9557;-0,0352;0,998
3,136000;0,2836;0,9604;-0,0381;1,002
3,141000;0,2824;0,9543;-0,0415;0,996
3,142000;0,2839;0,9577;-0,0432;1,000
3,151000;0,2873;0,9535;-0,0410;0,997
3,152000;0,2878;0,9569;-0,0430;1,000
3,153000;0,2919;0,9565;-0,0452;1,001
3,156000;0,2875;0,9584;-0,0430;1,002
3,162000;0,2861;0,9569;-0,0420;1,000
3,164000;0,2917;0,9596;-0,0418;1,004
3,168000;0,2893;0,9547;-0,0437;0,999
3,172000;0,2905;0,9618;-0,0452;1,006
3,178000;0,2897;0,9582;-0,0406;1,002
3,180000;0,2853;0,9560;-0,0393;0,998
3,184000;0,2878;0,9587;-0,0398;1,002
3,188000;0,2827;0,9567;-0,0398;0,998
3,192000;0,2822;0,9609;-0,0398;1,002
3,196000;0,2846;0,9604;-0,0428;1,003
3,200000;0,2832;0,9577;-0,0437;1,000
3,204000;0,2814;0,9584;-0,0491;1,000
3,208000;0,2861;0,9606;-0,0457;1,003
3,212000;0,2827;0,9540;-0,0496;0,996
3,216000;0,2807;0,9596;-0,0506;1,001
3,220000;0,2841;0,9599;-0,0523;1,002
3,224000;0,2829;0,9609;-0,0555;1,003
3,229000;0,2839;0,9594;-0,0581;1,002
3,231000;0,2829;0,9618;-0,0581;1,004
3,236000;0,2888;0,9599;-0,0599;1,004
3,239000;0,2849;0,9616;-0,0613;1,005
3,253000;0,2875;0,9574;-0,0613;1,002
3,254000;0,2873;0,9577;-0,0606;1,002
3,255000;0,2861;0,9587;-0,0623;1,002
3,261000;0,2866;0,9594;-0,0640;1,003
3,275000;0,2827;0,9599;-0,0633;1,003
3,276000;0,2797;0,9577;-0,0618;1,000
3,277000;0,2800;0,9589;-0,0611;1,001
3,277000;0,2817;0,9569;-0,0633;1,000
3,278000;0,2802;0,9635;-0,0645;1,006
3,281000;0,2851;0,9596;-0,0621;1,003
3,283000;0,2851;0,9609;-0,0596;1,004
3,287000;0,2880;0,9621;-0,0657;1,006
3,291000;0,2856;0,9613;-0,0669;1,005
3,296000;0,2905;0,9582;-0,0657;1,003
3,302000;0,2910;0,9643;-0,0655;1,009
3,303000;0,2875;0,9579;-0,0660;1,002
3,308000;0,2875;0,9657;-0,0665;1,010
3,314000;0,2851;0,9579;-0,0645;1,002
3,316000;0,2858;0,9623;-0,0660;1,006
3,320000;0,2792;0,9591;-0,0655;1,001
3,324000;0,2810;0,9609;-0,0628;1,003
3,330000;0,2844;0,9591;-0,0630;1,002
3,331000;0,2841;0,9613;-0,0601;1,004
3,335000;0,2817;0,9589;-0,0562;1,001
3,338000;0,2844;0,9589;-0,0572;1,002
3,345000;0,2863;0,9594;-0,0542;1,003
3,347000;0,2841;0,9572;-0,0542;1,000
3,351000;0,2890;0,9587;-0,0530;1,003
3,355000;0,2875;0,9565;-0,0530;1,000
3,358000;0,2846;0,9572;-0,0518;1,000
3,363000;0,2873;0,9574;-0,0508;1,001
3,366000;0,2836;0,9645;-0,0491;1,007
3,370000;0,2866;0,9582;-0,0474;1,001
3,374000;0,2849;0,9616;-0,0454;1,004
3,383000;0,2807;0,9579;-0,0469;0,999
3,387000;0,2834;0,9562;-0,0450;0,998
3,387000;0,2846;0,9594;-0,0435;1,002
3,390000;0,2888;0,9589;-0,0398;1,002
3,398000;0,2890;0,9535;-0,0401;0,997
3,399000;0,2883;0,9579;-0,0384;1,001
3,406000;0,2873;0,9579;-0,0352;1,001
3,407000;0,2868;0,9569;-0,0357;1,000
3,410000;0,2912;0,9589;-0,0327;1,003
3,415000;0,2878;0,9582;-0,0337;1,001
3,418000;0,2846;0,9623;-0,0335;1,004
3,422000;0,2839;0,9543;-0,0337;0,996
3,426000;0,2839;0,9594;-0,0364;1,001
3,431000;0,2853;0,9550;-0,0364;0,997
3,434000;0,2849;0,9628;-0,0315;1,005
3,438000;0,2858;0,9594;-0,0393;1,002
3,442000;0,2834;0,9567;-0,0401;0,999
3,447000;0,2875;0,9557;-0,0388;0,999
3,450000;0,2851;0,9613;-0,0464;1,004
3,454000;0,2883;0,9557;-0,0471;0,999
3,458000;0,2893;0,9599;-0,0486;1,004
3,464000;0,2893;0,9567;-0,0481;1,001
3,466000;0,2897;0,9596;-0,0528;1,004
3,470000;0,2841;0,9569;-0,0508;1,000
3,474000;0,2851;0,9616;-0,0498;1,004
3,479000;0,2851;0,9599;-0,0537;1,003
3,482000;0,2844;0,9611;-0,0515;1,004
3,486000;0,2893;0,9599;-0,0523;1,004
3,490000;0,2846;0,9591;-0,0525;1,002
3,505000;0,2853;0,9582;-0,0523;1,001
3,511000;0,2871;0,9628;-0,0525;1,006
3,512000;0,2871;0,9565;-0,0511;1,000
3,512000;0,2800;0,9601;-0,0550;1,002
3,512000;0,2795;0,9587;-0,0545;1,000
3,517000;0,2849;0,9589;-0,0537;1,002
3,518000;0,2827;0,9591;-0,0552;1,001
3,522000;0,2797;0,9599;-0,0545;1,001
3,527000;0,2790;0,9606;-0,0533;1,002
3,531000;0,2810;0,9579;-0,0567;1,000
3,534000;0,2807;0,9618;-0,0511;1,003
3,538000;0,2819;0,9562;-0,0574;0,999
3,541000;0,2778;0,9609;-0,0569;1,002
3,547000;0,2858;0,9591;-0,0555;1,002
3,550000;0,2856;0,9628;-0,0599;1,006
3,554000;0,2834;0,9604;-0,0550;1,003
3,557000;0,2866;0,9560;-0,0562;1,000
3,562000;0,2858;0,9577;-0,0625;1,001
3,566000;0,2878;0,9582;-0,0596;1,002
3,569000;0,2866;0,9604;-0,0584;1,004
3,573000;0,2844;0,9572;-0,0611;1,000
3,580000;0,2851;0,9589;-0,0635;1,002
3,585000;0,2917;0,9543;-0,0640;1,000
3,585000;0,2795;0,9560;-0,0601;0,998
3,589000;0,2817;0,9611;-0,0674;1,004
3,594000;0,2824;0,9613;-0,0645;1,004
3,598000;0,2836;0,9601;-0,0679;1,003
3,601000;0,2841;0,9604;-0,0704;1,004
3,605000;0,2824;0,9589;-0,0679;1,002
3,609000;0,2861;0,9565;-0,0640;1,000
3,612000;0,2880;0,9547;-0,0647;0,999
3,617000;0,2880;0,9604;-0,0635;1,005
3,620000;0,2890;0,9562;-0,0623;1,001
3,624000;0,2861;0,9618;-0,0662;1,006
3,630000;0,2868;0,9569;-0,0608;1,001
3,633000;0,2888;0,9606;-0,0640;1,005
3,636000;0,2919;0,9587;-0,0596;1,004
3,640000;0,2858;0,9604;-0,0650;1,004
3,649000;0,2858;0,9596;-0,0625;1,003
3,650000;0,2853;0,9555;-0,0601;0,999
3,654000;0,2812;0,9567;-0,0606;0,999
3,656000;0,2829;0,9577;-0,0608;1,000
3,661000;0,2822;0,9606;-0,0630;1,003
3,665000;0,2792;0,9572;-0,0647;0,999
3,668000;0,2797;0,9584;-0,0672;1,001
3,672000;0,2790;0,9540;-0,0608;0,996
3,676000;0,2768;0,9582;-0,0672;1,000
3,680000;0,2817;0,9579;-0,0606;1,000
3,684000;0,2805;0,9601;-0,0611;1,002
3,687000;0,2858;0,9613;-0,0645;1,005
3,692000;0,2839;0,9601;-0,0625;1,003
3,696000;0,2861;0,9604;-0,0601;1,004
3,699000;0,2912;0,9611;-0,0628;1,006
3,703000;0,2890;0,9643;-0,0645;1,009
3,707000;0,2871;0,9567;-0,0618;1,001
3,713000;0,2897;0,9574;-0,0596;1,002
3,715000;0,2888;0,9591;-0,0540;1,003
3,719000;0,2851;0,9574;-0,0579;1,001
3,723000;0,2812;0,9611;-0,0515;1,003
3,730000;0,2819;0,9587;-0,0567;1,001
3,733000;0,2788;0,9567;-0,0555;0,998
3,737000;0,2814;0,9560;-0,0535;0,998
3,739000;0,2790;0,9543;-0,0545;0,996
3,744000;0,2805;0,9572;-0,0515;0,999
3,748000;0,2893;0,9567;-0,0515;1,001
3,752000;0,2868;0,9591;-0,0476;1,002
3,755000;0,2868;0,9601;-0,0425;1,003
3,760000;0,2868;0,9587;-0,0432;1,002
3,768000;0,2890;0,9594;-0,0432;1,003
3,769000;0,2849;0,9577;-0,0484;1,000
3,773000;0,2849;0,9555;-0,0479;0,998
3,776000;0,2856;0,9582;-0,0486;1,001
3,785000;0,2839;0,9591;-0,0391;1,001
3,785000;0,2849;0,9577;-0,0471;1,000
3,788000;0,2851;0,9589;-0,0428;1,001
3,792000;0,2834;0,9579;-0,0442;1,000
3,796000;0,2829;0,9569;-0,0484;0,999
3,799000;0,2841;0,9538;-0,0513;0,997
3,804000;0,2839;0,9569;-0,0508;0,999
3,808000;0,2839;0,9572;-0,0508;1,000
3,813000;0,2853;0,9572;-0,0545;1,000
3,816000;0,2883;0,9587;-0,0540;1,003
3,819000;0,2839;0,9599;-0,0542;1,002
3,823000;0,2814;0,9613;-0,0545;1,003
3,829000;0,2856;0,9574;-0,0550;1,001
3,832000;0,2858;0,9587;-0,0559;1,002
3,835000;0,2844;0,9569;-0,0569;1,000
3,839000;0,2829;0,9591;-0,0574;1,002
3,843000;0,2846;0,9596;-0,0535;1,002
3,848000;0,2861;0,9552;-0,0493;0,998
3,851000;0,2824;0,9587;-0,0555;1,001
3,855000;0,2878;0,9574;-0,0550;1,001
3,859000;0,2827;0,9562;-0,0520;0,998
3,864000;0,2822;0,9572;-0,0572;1,000
3,867000;0,2839;0,9613;-0,0547;1,004
3,871000;0,2851;0,9569;-0,0537;1,000
3,875000;0,2839;0,9601;-0,0486;1,002
3,881000;0,2783;0,9579;-0,0547;0,999
3,883000;0,2836;0,9628;-0,0511;1,005
3,887000;0,2829;0,9618;-0,0540;1,004
3,891000;0,2829;0,9569;-0,0491;0,999
3,894000;0,2851;0,9596;-0,0496;1,002
3,899000;0,2868;0,9587;-0,0506;1,002
3,903000;0,2873;0,9543;-0,0467;0,998
3,906000;0,2832;0,9577;-0,0486;1,000
3,911000;0,2888;0,9574;-0,0479;1,001
3,919000;0,2946;0,9574;-0,0462;1,003
3,921000;0,2897;0,9567;-0,0462;1,001
3,923000;0,2871;0,9569;-0,0428;1,000
3,927000;0,2883;0,9577;-0,0469;1,001
3,933000;0,2851;0,9594;-0,0406;1,002
3,934000;0,2814;0,9616;-0,0437;1,003
3,939000;0,2800;0,9552;-0,0464;0,997
3,942000;0,2807;0,9621;-0,0423;1,003
3,948000;0,2790;0,9521;-0,0420;0,993
3,951000;0,2832;0,9587;-0,0410;1,000
3,954000;0,2856;0,9565;-0,0364;0,999
3,958000;0,2866;0,9611;-0,0398;1,004
3,964000;0,2849;0,9606;-0,0440;1,003
3,967000;0,2834;0,9579;-0,0413;1,000
3,971000;0,2829;0,9557;-0,0447;0,998
3,974000;0,2890;0,9626;-0,0386;1,006
3,978000;0,2875;0,9550;-0,0437;0,998
3,983000;0,2868;0,9589;-0,0415;1,002
3,986000;0,2856;0,9601;-0,0410;1,003
3,990000;0,2844;0,9582;-0,0437;1,000
3,994000;0,2819;0,9609;-0,0479;1,003
3,998000;0,2851;0,9589;-0,0476;1,002
4,002000;0,2863;0,9599;-0,0457;1,003
4,006000;0,2827;0,9547;-0,0491;0,997
4,010000;0,2812;0,9577;-0,0533;1,000
4,017000;0,2868;0,9550;-0,0508;0,998
4,023000;0,2853;0,9540;-0,0603;0,998
4,024000;0,2863;0,9574;-0,0555;1,001
4,026000;0,2863;0,9567;-0,0638;1,001
4,038000;0,2871;0,9596;-0,0623;1,004
4,039000;0,2849;0,9591;-0,0613;1,002
4,040000;0,2834;0,9582;-0,0638;1,001
4,064000;0,2822;0,9645;-0,0596;1,007
4,065000;0,2871;0,9547;-0,0674;0,999
4,066000;0,2827;0,9616;-0,0650;1,004
4,066000;0,2846;0,9589;-0,0635;1,002
4,067000;0,2812;0,9557;-0,0691;0,999
4,067000;0,2810;0,9594;-0,0716;1,002
4,068000;0,2834;0,9613;-0,0718;1,005
4,070000;0,2802;0,9591;-0,0738;1,002
4,073000;0,2817;0,9552;-0,0738;0,999
4,077000;0,2853;0,9555;-0,0723;1,000
4,083000;0,2844;0,9628;-0,0743;1,007
4,086000;0,2829;0,9616;-0,0735;1,005
4,090000;0,2812;0,9557;-0,0701;0,999
4,093000;0,2827;0,9613;-0,0777;1,005
4,099000;0,2885;0,9574;-0,0750;1,003
4,101000;0,2846;0,9599;-0,0765;1,004
4,105000;0,2819;0,9565;-0,0723;1,000
4,109000;0,2836;0,9582;-0,0677;1,002
4,115000;0,2861;0,9572;-0,0677;1,001
4,118000;0,2880;0,9601;-0,0689;1,005
4,121000;0,2783;0,9591;-0,0694;1,001
4,125000;0,2890;0,9591;-0,0591;1,003
4,130000;0,2883;0,9547;-0,0643;0,999
4,132000;0,2851;0,9579;-0,0645;1,002
4,137000;0,2839;0,9626;-0,0589;1,005
4,140000;0,2890;0,9604;-0,0603;1,005
4,145000;0,2827;0,9582;-0,0589;1,001
4,148000;0,2829;0,9567;-0,0567;0,999
4,153000;0,2800;0,9582;-0,0542;1,000
4,156000;0,2827;0,9552;-0,0528;0,998
4,160000;0,2822;0,9545;-0,0511;0,997
4,168000;0,2839;0,9591;-0,0476;1,001
4,169000;0,2827;0,9565;-0,0528;0,999
4,176000;0,2861;0,9567;-0,0474;1,000
4,177000;0,2839;0,9579;-0,0428;1,000
4,185000;0,2829;0,9584;-0,0471;1,000
4,186000;0,2836;0,9591;-0,0435;1,001
4,188000;0,2810;0,9567;-0,0437;0,998
4,193000;0,2844;0,9594;-0,0437;1,002
4,197000;0,2829;0,9587;-0,0440;1,000
4,201000;0,2844;0,9565;-0,0428;0,999
4,205000;0,2849;0,9591;-0,0440;1,002
4,208000;0,2836;0,9567;-0,0410;0,999
4,213000;0,2836;0,9552;-0,0437;0,997
4,217000;0,2871;0,9587;-0,0442;1,002
4,221000;0,2851;0,9552;-0,0423;0,998
4,224000;0,2836;0,9577;-0,0410;1,000
4,231000;0,2853;0,9552;-0,0403;0,998
4,232000;0,2790;0,9572;-0,0445;0,998
4,237000;0,2832;0,9574;-0,0410;0,999
4,240000;0,2822;0,9543;-0,0467;0,996
4,244000;0,2822;0,9613;-0,0428;1,003
4,248000;0,2875;0,9555;-0,0384;0,999
4,252000;0,2841;0,9574;-0,0381;0,999
4,256000;0,2871;0,9587;-0,0396;1,001
4,260000;0,2858;0,9591;-0,0362;1,001
4,265000;0,2885;0,9572;-0,0366;1,000
4,268000;0,2824;0,9547;-0,0364;0,996
4,272000;0,2834;0,9557;-0,0391;0,998
4,275000;0,2841;0,9611;-0,0384;1,003
4,281000;0,2836;0,9560;-0,0406;0,998
4,284000;0,2827;0,9567;-0,0366;0,998
4,288000;0,2827;0,9550;-0,0386;0,997
4,292000;0,2817;0,9567;-0,0415;0,998
4,299000;0,2836;0,9584;-0,0418;1,000
4,302000;0,2839;0,9574;-0,0469;1,000
4,304000;0,2800;0,9596;-0,0469;1,001
4,308000;0,2822;0,9584;-0,0508;1,000
4,313000;0,2802;0,9577;-0,0481;0,999
4,325000;0,2839;0,9601;-0,0557;1,003
4,327000;0,2912;0,9596;-0,0540;1,004
4,330000;0,2846;0,9577;-0,0579;1,001
4,330000;0,2871;0,9587;-0,0589;1,002
4,350000;0,2836;0,9591;-0,0589;1,002
4,351000;0,2822;0,9569;-0,0594;0,999
4,351000;0,2805;0,9606;-0,0638;1,003
4,351000;0,2792;0,9577;-0,0628;1,000
4,352000;0,2778;0,9560;-0,0660;0,998
4,352000;0,2802;0,9606;-0,0652;1,003
4,355000;0,2822;0,9562;-0,0674;0,999
4,359000;0,2822;0,9645;-0,0674;1,007
4,364000;0,2839;0,9587;-0,0682;1,002
4,367000;0,2849;0,9589;-0,0730;1,003
4,371000;0,2822;0,9591;-0,0706;1,002
4,375000;0,2827;0,9584;-0,0723;1,002
4,381000;0,2875;0,9555;-0,0743;1,001
4,383000;0,2858;0,9604;-0,0726;1,005
4,388000;0,2875;0,9582;-0,0723;1,003
4,391000;0,2858;0,9616;-0,0733;1,006
4,394000;0,2805;0,9613;-0,0730;1,004
4,400000;0,2832;0,9562;-0,0708;1,000
4,403000;0,2836;0,9594;-0,0745;1,003
4,407000;0,2800;0,9601;-0,0767;1,003
4,410000;0,2827;0,9609;-0,0706;1,004
4,420000;0,2807;0,9582;-0,0721;1,001
4,420000;0,2824;0,9589;-0,0691;1,002
4,428000;0,2849;0,9591;-0,0679;1,003
